Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating,Avg_Sales_per_Outlet,Years_Since_Establishment,Visibility_per_Weight,Sales_per_Outlet_Type,Visibility_x_ItemType,Weight_x_ItemType,Rating_x_Visibility
Low Fat,FDM03,Meat,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.0,,109.1938,4.6,139.80179101604278,7,,139.80179101604278,0.0,,0.0
Low Fat,FDX15,Meat,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.155541973,,159.7578,4.6,139.80179101604278,7,,139.80179101604278,0.007756111524697877,,0.7154930758
Low Fat,FDA10,Snack Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.141129263,,121.6072,4.6,139.80179101604278,7,,139.80179101604278,0.01987036437873988,,0.6491946098
Regular,FDE56,Fruits and Vegetables,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.158424516,,62.4194,4.6,139.80179101604278,7,,139.80179101604278,0.022900270293558605,,0.7287527735999999
Regular,FDS31,Fruits and Vegetables,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.043978369,,178.4318,4.6,139.80179101604278,7,,139.80179101604278,0.0063570750449372295,,0.2023004974
Regular,FDW39,Meat,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.036731658,,177.237,4.6,139.80179101604278,7,,139.80179101604278,0.0018316267335445266,,0.1689656268
Regular,FDY39,Meat,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.0,,182.0608,4.6,139.80179101604278,7,,139.80179101604278,0.0,,0.0
Low Fat,NCQ53,Health and Hygiene,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.018813776,,235.259,4.6,139.80179101604278,7,,139.80179101604278,0.0011478544550041065,,0.0865433696
Regular,FDG35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.007006883,,173.5738,4.6,139.80179101604278,7,,139.80179101604278,0.00012167296538777425,,0.0322316618
Low Fat,NCP18,Household,2020,OUT017,Tier 2,Small,Supermarket Type1,0.028760013,12.15,151.4708,4.5,139.42112354211662,5,0.0023670792592592593,141.21389506903353,0.00307070419218585,1.2972544878563885,0.1294200585
Low Fat,FDY58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.040081193,11.65,227.0694,4.5,141.67863836206897,3,0.0034404457510729615,141.67863836206897,0.0056432513903555085,1.640267511439634,0.1803653685
Low Fat,NCB06,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.082316506,17.6,160.692,4.5,143.1224806451613,8,0.004677074204545454,141.21389506903353,0.005022243707614689,1.073800305056905,0.37042427699999997
Regular,FDB36,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0,5.465,132.5626,4.5,141.67863836206897,3,0.0,141.67863836206897,0.0,0.4155015839493136,0.0
Low Fat,FDR47,Breads,2011,OUT010,Tier 3,Small,Grocery Store,0.0,17.85,196.5794,4.5,140.77759747747749,14,0.0,140.29468975069253,0.0,0.5256775783174938,0.0
Regular,FDE10,Snack Foods,2011,OUT010,Tier 3,Small,Grocery Store,0.150554711,6.67,130.0626,4.5,140.77759747747749,14,0.022571920689655176,140.29468975069253,0.021197424991200284,0.9391059486096445,0.6774961995000001
Low Fat,DRK01,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.06105276,7.63,95.4436,4.5,143.1224806451613,8,0.00800167234600262,141.21389506903353,0.0031876661034846887,0.39837498533380267,0.27473742
Low Fat,FDL22,Snack Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.036390174,16.85,91.4488,4.5,142.05738688172042,9,0.0021596542433234417,141.21389506903353,0.005123572544878563,2.372404083069342,0.163755783
Low Fat,NCD06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099729888,13.0,46.306,4.5,141.67863836206897,3,0.0076715298461538465,141.67863836206897,0.010648151833861317,1.3880089170479877,0.44878449600000003
Low Fat,NCT54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.119721451,8.695,95.5094,4.5,140.29769870967743,13,0.013768999539965498,141.21389506903353,0.012782649349994134,0.9283644256717118,0.5387465295
Low Fat,FDV59,Breads,2015,OUT045,Tier 2,Small,Supermarket Type1,0.048124443,13.35,216.7166,4.5,140.95024779332616,10,0.0036048271910112365,141.21389506903353,0.0014172515772615277,0.39315381907778946,0.21655999350000002
Regular,FDY49,Canned,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.011953902,,164.5184,4.5,139.80179101604278,7,,139.80179101604278,0.0009102525399507216,,0.053792559000000004
Low Fat,NCS54,Household,2014,OUT013,Tier 3,High,Supermarket Type1,0.009984847,13.6,175.437,4.5,141.4259824034335,11,0.0007341799264705882,141.21389506903353,0.001066081282412296,1.452070867065587,0.0449318115
Low Fat,NCJ54,Household,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.059776237,,231.7642,4.5,139.80179101604278,7,,139.80179101604278,0.006382303844890297,,0.2689930665
Low Fat,FDR60,Baking Goods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.131152799,14.3,78.6328,4.5,139.42112354211662,5,0.009171524405594404,141.21389506903353,0.00997149052587117,1.0872228088701161,0.5901875955
Regular,FDJ20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.100330684,20.7,123.4388,4.5,140.29769870967743,13,0.004846892946859904,141.21389506903353,0.014502804492314912,2.992185850052798,0.451488078
Low Fat,DRM11,Hard Drinks,2014,OUT013,Tier 3,High,Supermarket Type1,0.066014596,6.57,259.7278,4.5,141.4259824034335,11,0.010047883713850837,141.21389506903353,0.0016575294548867767,0.16496304118268215,0.297065682
Low Fat,FDK44,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.122475364,16.6,175.5738,4.5,140.95024779332616,10,0.007378033975903614,141.21389506903353,0.017703818895694005,2.399530681684853,0.551139138
Low Fat,FDP10,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.128065918,19.0,104.3622,4.5,143.1224806451613,8,0.0067403114736842105,141.21389506903353,0.01803110425906371,2.675114396339317,0.576296631
Regular,FDG14,Canned,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.050786366,9.0,152.2024,4.5,139.42112354211662,5,0.005642929555555555,141.21389506903353,0.0038672241621494777,0.6853220696937697,0.22853864699999998
Low Fat,FDA10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.0,20.35,120.9072,4.5,140.29769870967743,13,0.0,141.21389506903353,0.0,2.865188313973953,0.0
Low Fat,FDO34,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.030108283,17.7,165.9816,4.5,139.42112354211662,5,0.0017010329378531073,141.21389506903353,0.004239110594860964,2.49208025343189,0.1354872735
Low Fat,FDN15,Meat,2011,OUT010,Tier 3,Medium,Grocery Store,0.028009382,17.5,141.718,4.5,140.77759747747749,14,0.0016005361142857142,140.29468975069253,0.0013966898216590403,0.8726387422269154,0.126042219
Low Fat,NCN41,Health and Hygiene,2014,OUT013,Tier 3,High,Supermarket Type1,0.052165855,17.0,125.073,4.5,141.4259824034335,11,0.0030685797058823527,141.21389506903353,0.0031827108529860373,1.0371934764754194,0.23474634749999998
Low Fat,DRE27,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.13267058,11.85,96.4726,4.5,142.05738688172042,9,0.01119582953586498,141.21389506903353,0.010616136989323009,0.9482224568813798,0.5970176100000001
Low Fat,FDU40,Frozen Foods,2011,OUT010,Tier 3,Medium,Grocery Store,0.062606583,20.85,192.2478,4.5,140.77759747747749,14,0.0030027138129496396,140.29468975069253,0.006287837034846884,2.0940513903555087,0.28172962349999997
Low Fat,NCS54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.010008699,13.6,176.737,4.5,140.29769870967743,13,0.00073593375,141.21389506903353,0.001068627958465329,1.452070867065587,0.045039145499999995
Low Fat,NCL55,Others,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.065026434,12.15,253.704,4.5,139.42112354211662,5,0.005351969876543209,141.21389506903353,0.0012893895747976064,0.24091869060190077,0.29261895299999996
Regular,FDJ55,Meat,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.023664054,12.8,226.0404,4.5,139.42112354211662,5,0.0018487542187499999,141.21389506903353,0.0011800097324885604,0.6382729086002582,0.106488243
Low Fat,NCN43,Others,2011,OUT010,Tier 3,Medium,Grocery Store,0.011314423,12.15,122.973,4.5,140.77759747747749,14,0.0009312282304526749,140.29468975069253,0.00022435028593218353,0.24091869060190077,0.050914903500000004
Low Fat,FDZ60,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.119547387,20.5,108.9596,4.5,140.29769870967743,13,0.005831579853658537,141.21389506903353,0.009089136076029567,1.5586061246040126,0.5379632415
Low Fat,FDS23,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.141108156,4.635,128.2994,4.5,140.29769870967743,13,0.030444046601941752,141.21389506903353,0.004155596287222809,0.13649947201689544,0.6349867020000001
Low Fat,FDK38,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.053372768,6.65,149.5734,4.5,140.29769870967743,13,0.00802598015037594,141.21389506903353,0.004064170647893934,0.5063768626070633,0.240177456
Low Fat,FDR02,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.022099982,16.7,110.1886,4.5,140.29769870967743,13,0.0013233522155688623,141.21389506903353,0.001768413437052681,1.3363135046345185,0.099449919
Low Fat,FDF17,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.042687151,5.19,195.911,4.5,140.29769870967743,13,0.008224884585741811,141.21389506903353,0.0042872464221518245,0.5212530799014432,0.1920921795
Low Fat,FDR43,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.161740582,18.2,38.419,4.5,140.29769870967743,13,0.008886845164835165,141.21389506903353,0.023379607770034026,2.630810747389417,0.727832619
Low Fat,DRL11,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048092816,10.5,159.2946,4.5,140.29769870967743,13,0.0045802681904761906,141.21389506903353,0.0012075399066056552,0.2636395635339669,0.21641767199999998
Low Fat,NCS41,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.053527105,12.85,185.1608,4.5,140.29769870967743,13,0.004165533463035019,141.21389506903353,0.0032657625953302826,0.7839962454534788,0.2408719725
Low Fat,NCP05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.025325897,19.6,150.9024,4.5,140.29769870967743,13,0.0012921376020408161,141.21389506903353,0.0015451679502522585,1.1958230669951895,0.11396653649999999
Low Fat,NCY18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.031201465,7.285,174.7054,4.5,140.29769870967743,13,0.004282973919011668,141.21389506903353,0.0033313778188431304,0.7778188431303531,0.1404065925
Low Fat,NCP42,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.016135764,8.51,195.6478,4.5,140.29769870967743,13,0.0018960944770857815,141.21389506903353,0.0017228141781063006,0.908611991082952,0.072610938
Low Fat,NCP18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.028642712,12.15,149.0708,4.5,140.29769870967743,13,0.0023574248559670784,141.21389506903353,0.0030581799741874927,1.2972544878563885,0.128892204
Low Fat,NCB18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041355366,19.6,88.7514,4.5,140.29769870967743,13,0.0021099676530612244,141.21389506903353,0.0044155089827525515,2.0926903672415818,0.186099147
Low Fat,NCN14,Others,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.092060694,19.1,183.7608,4.5,140.29769870967743,13,0.004819931623036649,141.21389506903353,0.0018254437740232313,0.378728147365951,0.41427312299999997
Low Fat,FDJ45,Seafood,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.073524776,17.75,34.8216,4.5,140.29769870967743,13,0.004142240901408451,141.21389506903353,0.0005521043839023818,0.1332864015018186,0.330861492
Low Fat,FDH22,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.136512858,6.405,128.7678,4.5,140.29769870967743,13,0.021313482903981263,141.21389506903353,0.019220395353748677,0.9017951425554382,0.6143078609999999
Low Fat,FDU22,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.093441604,12.35,119.1124,4.5,140.29769870967743,13,0.0075661217813765185,141.21389506903353,0.013156156846180923,1.7388243576205562,0.420487218
Low Fat,FDO57,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.108879177,20.75,161.5578,4.5,140.29769870967743,13,0.005247189253012048,141.21389506903353,0.015329697571277718,2.921506511791623,0.48995629649999994
Low Fat,FDQ21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.01945343,21.25,120.8756,4.5,140.29769870967743,13,0.0009154555294117648,141.21389506903353,0.0027389552974304825,2.99190425906371,0.087540435
Low Fat,DRG37,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.01940856,16.2,156.7972,4.5,140.29769870967743,13,0.0011980592592592593,141.21389506903353,0.001013353185498064,0.8458289334741288,0.08733851999999999
Low Fat,FDB11,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.060942632,16.0,225.6404,4.5,140.29769870967743,13,0.0038089145,141.21389506903353,0.0010582552547225153,0.27783644256717116,0.27424184399999996
Regular,FDL14,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032208865,8.115,154.9972,4.5,140.29769870967743,13,0.003969052988293285,141.21389506903353,0.0024526051138096913,0.6179320661738824,0.1449398925
Regular,FDQ01,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.160951491,19.7,256.1014,4.5,140.29769870967743,13,0.008170126446700508,141.21389506903353,0.012255956548046463,1.5000938636630292,0.7242817095
Regular,FDW26,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.107223632,11.8,223.5772,4.5,140.29769870967743,13,0.009086748474576271,141.21389506903353,0.00857990344057257,0.9442215182447496,0.482506344
Regular,FDI05,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.127066966,8.35,76.5354,4.5,140.29769870967743,13,0.015217600718562875,141.21389506903353,0.012761858840314444,0.8386248973366185,0.5718013470000001
Regular,FDE17,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.054540159,20.1,152.1366,4.5,140.29769870967743,13,0.0027134407462686564,141.21389506903353,0.005477692843365012,2.0187258007743756,0.24543071549999998
Regular,FDT19,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.14526636,7.59,172.908,4.5,140.29769870967743,13,0.01913917786561265,141.21389506903353,0.020998258303414293,1.097134811686026,0.65369862
Regular,FDJ10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.129705008,5.095,141.8838,4.5,140.29769870967743,13,0.02545731265947007,141.21389506903353,0.01826188074621612,0.7173530447025694,0.583672536
Low Fat,DRH03,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.035118834,17.25,93.412,4.5,140.29769870967743,13,0.002035874434782609,141.21389506903353,0.0028101659964801127,1.3803238296374516,0.158034753
Low Fat,DRD15,Dairy,2018,OUT019,Tier 1,Small,Grocery Store,0.099442329,,233.1642,4.5,139.78708787878787,7,,140.29468975069253,0.007957253124252025,,0.44749048049999995
Low Fat,FDY32,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.226284381,,163.221,4.5,139.78708787878787,7,,140.29468975069253,0.032709416565997886,,1.0182797145
Low Fat,NCG43,Household,2018,OUT019,Tier 1,Small,Grocery Store,0.129983688,,93.0462,4.5,139.78708787878787,7,,140.29468975069253,0.013878347539598731,,0.584926596
Low Fat,NCO30,Household,2018,OUT019,Tier 1,Small,Grocery Store,0.027532258,,185.0608,4.5,139.78708787878787,7,,140.29468975069253,0.002939616893112754,,0.123895161
Low Fat,NCQ06,Household,2018,OUT019,Tier 1,Small,Grocery Store,0.073229342,,254.1014,4.5,139.78708787878787,7,,140.29468975069253,0.007818690745042826,,0.329532039
Low Fat,NCV06,Household,2018,OUT019,Tier 1,Small,Grocery Store,0.116750407,,195.2478,4.5,139.78708787878787,7,,140.29468975069253,0.012465431229613985,,0.5253768315
Low Fat,NCZ54,Household,2018,OUT019,Tier 1,Small,Grocery Store,0.145951533,,160.9552,4.5,139.78708787878787,7,,140.29468975069253,0.015583233020063357,,0.6567818985
Low Fat,NCP50,Others,2018,OUT019,Tier 1,Small,Grocery Store,0.035997636,,78.6618,4.5,139.78708787878787,7,,140.29468975069253,0.0007137862822949666,,0.161989362
Low Fat,FDF46,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.164006137,,113.2834,4.5,139.78708787878787,7,,140.29468975069253,0.02309132516719465,,0.7380276164999999
Low Fat,FDR33,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.04690397,,110.657,4.5,139.78708787878787,7,,140.29468975069253,0.006603867652235129,,0.21106786500000002
Low Fat,FDS57,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.181114059,,141.647,4.5,139.78708787878787,7,,140.29468975069253,0.025500043505807812,,0.8150132655
Low Fat,DRH01,Soft Drinks,2018,OUT019,Tier 1,Small,Grocery Store,0.171417316,,173.0738,4.5,139.78708787878787,7,,140.29468975069253,0.008949983059955414,,0.7713779219999999
Regular,FDJ58,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.184359831,,172.6764,4.5,139.78708787878787,7,,140.29468975069253,0.02595703357972545,,0.8296192395
Regular,FDL57,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.117442838,,257.7304,4.5,139.78708787878787,7,,140.29468975069253,0.016535422456881377,,0.528492771
Regular,FDT09,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.021471456,,131.0284,4.5,139.78708787878787,7,,140.29468975069253,0.003023084266103485,,0.096621552
Regular,FDY33,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.170186628,,159.0262,4.5,139.78708787878787,7,,140.29468975069253,0.02396151045406547,,0.765839826
Low Fat,FDP09,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.059336763,,212.1902,4.5,139.78708787878787,7,,140.29468975069253,0.00835434889123548,,0.2670154335
Low Fat,FDQ12,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.035410748,12.65,231.401,4.5,142.05738688172042,9,0.0027992686166007905,141.21389506903353,0.002692263839493136,0.9617740232312566,0.159348366
Low Fat,FDX43,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.085274988,5.655,165.05,4.5,142.05738688172042,9,0.01507957347480106,141.21389506903353,0.012326503017247447,0.8174304822245688,0.383737446
Low Fat,FDS47,Breads,2016,OUT046,Tier 1,Small,Supermarket Type1,0.12888573,16.75,87.6856,4.5,142.05738688172042,9,0.007694670447761194,141.21389506903353,0.0037956492115452304,0.493282881614455,0.579985785
Low Fat,FDN01,Breakfast,2016,OUT046,Tier 1,Small,Supermarket Type1,0.0,8.895,178.437,4.5,142.05738688172042,9,0.0,141.21389506903353,0.0,0.11480112636395635,0.0
Low Fat,DRG51,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.011539622,12.1,163.5526,4.5,142.05738688172042,9,0.0009536877685950413,141.21389506903353,0.000923386390238179,0.9682271500645313,0.051928299
Low Fat,DRH03,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.035064318,17.25,92.412,4.5,142.05738688172042,9,0.0020327140869565215,141.21389506903353,0.0028058036930658217,1.3803238296374516,0.15778943099999998
Low Fat,FDB05,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.083198341,5.155,246.0776,4.5,142.05738688172042,9,0.016139348399612025,141.21389506903353,0.008355952117329578,0.5177378857209903,0.3743925345
Low Fat,FDA16,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.0,6.695,219.4456,4.5,142.05738688172042,9,0.0,141.21389506903353,0.0,0.6724064296609176,0.0
Low Fat,FDD29,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.018410515,12.15,252.1698,4.5,142.05738688172042,9,0.0015152687242798353,141.21389506903353,0.0018490438624897336,1.2202745512143611,0.08284731749999999
Low Fat,FDZ19,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.093454899,6.425,175.3712,4.5,142.05738688172042,9,0.014545509571984435,141.21389506903353,0.013508909488208376,0.9287340138448903,0.4205470455
Low Fat,FDY55,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.0,16.75,255.3988,4.5,142.05738688172042,9,0.0,141.21389506903353,0.0,2.4212131878446557,0.0
Low Fat,NCU29,Health and Hygiene,2016,OUT046,Tier 1,Small,Supermarket Type1,0.025477448,7.685,145.276,4.5,142.05738688172042,9,0.0033152176968119715,141.21389506903353,0.0015544142860495131,0.4688724627478587,0.114648516
